ID,ProdID,TimeStamp,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Price,Tags,TimeStampDay,Total_Spend,Day_Of_Week,Hour,Year,Month
5.0,31655.0,2020-09-03 17:52:38+00:00,0.0,0.0,"beauty, beauty, hair, care, hair, tools, hair, scalp, treatments","bronner, bros","Bronner Brothers Super Gro Extra Lite Double Strength, 6 oz (Pack of 2)",https://i5.walmartimages.com/asr/ff3ae198-7100-4dc1-a121-e4c36d498863_1.1a4758de6cca7708a21a1e229a83e567.jpeg,"free, shipping, pack, 2, pack, 2, upc, 032023004161, amazing, hair, scalp, treatment, discovery, rich, proteins, sage, sulfur, coconut, oil, miracle, hair, aid, bb, double, strength, super, gro, unique, ability, relieve, itchy, scalp, splitting, ends, dullness, provides, roots, necessary, organic, oils, nutrients, promote, healthy, hair, non, medicinal, product, directions, apply, times, week, ingredients, petrolatum, mineral, oil, coconut, oil, sesame, oil, hydrolyzed, collagen, maleated, soybean, oil, vitamins, e, d, wheat, germ, sage, sulfur, green, 6, yellow, 11, fragrance",16.29,"bronner, brothers, super, gro, extra, lite, double, strength, 6, oz, pack, 2, wal, mart",2020-09-03,16.29,3,17,2020,9
5.0,2096.0,2020-09-03 18:14:18+00:00,0.0,0.0,"beauty, hair, care, hair, treatments, cantu, hair, treatments",cantu,Cantu Define & Shine Custard 12 oz (Pack of 2),https://i5.walmartimages.com/asr/4e1a75c3-836f-4075-813c-fbad312a6e4e_1.3ca0e8449ef506eb6ec16dd9316e9eac.jpeg,"free, shipping, pack, 2, pack, 2, upc, 817513010125, ultra, moisturizing, ingredients, driest, curls, defined, healthy, define, shine, custard, helps, reduce, hair, bulk, elongates, curls, provides, hold, long, lasting, styles, stay, 100, pure, shea, butter, formulated, chemicals, harsh, ingredients, cantu, shea, butter, natural, hair, restores, real, authentic, beauty, embrace, curly, kinky, wavy, hair, cantu, natural, natural, hair, shea, butter, curling, custard, infuses, curls, moisture, superb, definition, delivers, brilliant, shine, perfect, hold, mineral, oil, sulfates, parabens",17.35,"cantu, define, shine, custard, 12, oz, pack, 2, wal, mart",2020-09-03,17.35,3,18,2020,9
5.0,8.0,2020-09-03 18:40:00+00:00,3.5,8.0,"beauty, hair, care, hair, styling, products, pantene, styling, products",pantene,"Pantene Pro-V Stylers Mousse, 5 Maximum Hold 6.6 oz (Pack of 4)",https://i5.walmartimages.com/asr/dfaadff2-3448-4d7b-9603-f9a0f49ca83d_1.3b614517bae1445a16bba3f8c16cfd82.jpeg,"pack, 4, pack, 4, upc, 080878062188, styles, soft, free, flowing, bounce, bodypantenes, formula, features, flexible, polymers, smooth, cuticles, boost, volume, perfect, mix, body, control, level, 4, hold, great, formula, oz, normal, thick, flowing, body, water, isobutane, propane, polyquaternium, 11, pvp, vp, va, copolymer, phenoxyethanol, chitosan, polyquaternium, 16, laureth, 4, fragrance, disodium, edta, formic, acid, methylparaben, cetrimonium, chloride, panthenyl, ethyl, ether, panthenol",25.27,"pantene, pro, v, stylers, mousse, 5, maximum, hold, oz, pack, 4, wal, mart",2020-09-03,25.27,3,18,2020,9
5.0,4.0,2020-09-16 02:29:59+00:00,0.0,17.0,"health, medicine, cabinet, braces, supports",truform,"Truform Mens Socks, Knee High, Dress Style: 15-20 mmHg, Brown, Small",https://i5.walmartimages.com/asr/817899fc-ed5f-4a03-84e0-6c685da60e29_1.f639970920aaf4ba164ad4afdd6d7ca8.jpeg | https://i5.walmartimages.com/asr/ba851828-3f1b-4cb8-83c8-d9d093fa0b56_1.ef167f927dd5cae674f0a57457e93b8c.png | https://i5.walmartimages.com/asr/81c57c1d-9736-4027-ab02-1a0c4d272e50_1.d6bd77950abb2f86fe277fe0f15485d5.jpeg | https://i5.walmartimages.com/asr/68c55200-0fcd-4d0e-a6b2-2d4d741570a1_1.f545e926e1c1c81cd3a90b632d8e37a7.jpeg,"truform, 1943, mens, truform, mens, dress, style, support, socks, provide, moderate, graduated, compression, help, energize, legs, ideal, sitting, standing, long, periods, nylon, spandex, materials, soft, resemble, specialty, store, designer, knit, socks, contemporary, rib, knit, styling, suitable, business, business, casual, wear, helps, treatment, tired, aching, legs, moderate, varicose, veins, moderate, leg, ankle, foot, swelling, post, surgery, therapeutic, graduated, compression, moderate, support, 15, 20, mmhg, mens, dress, style, contemporary, rib, knit, styling, roomy, toe, defined, heel, comfort, correct, fit, comfortable, soft, manufactured, 86, nylon, 14, spandex, include, natural, rubber, latex",15.79,"truform, men, socks, knee, high, dress, style, 15, 20, mmhg, brown, small, wal, mart",2020-09-16,15.79,2,2,2020,9
5.0,76.0,2020-09-16 11:18:30+00:00,0.0,0.0,"beauty, clearance, rollback, beauty, products, clearance, rollback, hair, products",colors,"L.A. Colors I Heart Makeup Contour Palette, 1.04 oz",https://i5.walmartimages.com/asr/84c5d763-a249-4cd4-8476-c4cff84fa504_2.77beb2b1a12e209e5fe67ddaa4b93b18.jpeg | https://i5.walmartimages.com/asr/60d0182c-681d-4303-ba50-a5430078d1ab_1.60c8d73d4c972ee56699550ba76a0249.jpeg | https://i5.walmartimages.com/asr/3f379161-a909-498b-9d54-fc56c742d517_2.547f1898719700af9707f309089920de.jpeg | https://i5.walmartimages.com/asr/04d34563-1110-432d-a6e2-5cafccda3bdb_1.b9e706d8e757db9cc572e5dd538abc58.jpeg | https://i5.walmartimages.com/asr/f569b07a-83e4-4cc3-9438-e2bbddfdb31f_2.3d1ba8321016ea6eda9ef64179bcdeec.jpeg | https://i5.walmartimages.com/asr/2125c5d2-fbd6-4d31-8cb0-66192f384249_1.5f116f66f98d1d83439b70cab38b35f3.jpeg,"create, sculpted, highlights, colors, heart, makeup, contour, palette, use, define, facial, features, shadows, available, blendable, shades, colors, contour, palette, contains, oz, makeup, colors, heart, makeup, contour, palette, sculpt, define, facial, features, 8, blendable, shades, shimmery, highlight, glowing, skin, contour, darker, shades, creating, shadows, lighter, shades, sculpted, highlights, contour, palette, contains, oz, makeup, shades, vary, light, dark",8.95,"colors, heart, makeup, contour, palette, oz, wal, mart",2020-09-16,8.95,2,11,2020,9
5.0,3.0,2020-09-17 00:15:23+00:00,4.6,109.0,"beauty, beauty, brands, revlon, revlon, lip, balm, conditioner",revlon,Revlon Colorburst Matte Lip Balm - Elusive,https://i5.walmartimages.com/asr/94d625ad-a48a-4e41-ab90-53590638f23d_1.e73ebac5a64e74eec3bdc94df565e3e6.jpeg | https://i5.walmartimages.com/asr/7013e3c6-c239-4bc7-810f-d54daeee0bcc_1.fcabe536854a035a196b447f7c644121.jpeg | https://i5.walmartimages.com/asr/56a5d2d9-081d-4792-a8c0-a5be33f089b9_1.aa14ddd3c880b097ee01561fe9c28122.jpeg | https://i5.walmartimages.com/asr/d4b0f963-418a-4029-9102-9d8453ca1a67_1.795f5b8a84409c58df8fb47985fd9bc8.jpeg | https://i5.walmartimages.com/asr/a58c63dd-c44b-4117-a265-6dbfccb8ca86_1.97f58ac8ded43e59c3b0c1cba51d49df.jpeg,"vibrant, matte, lip, crayons, impart, lightweight, color, want, comfortable, dose, moisture, color, matte, effect, matte, lip, balm, lips, love, matte, balm, crayons, infused, moisturizing, shea, mango, coconut, butters, sharpener, required, twist, color",12.27,"revlon, colorburst, matte, lip, balm, elusive, wal, mart",2020-09-17,12.27,3,0,2020,9
5.0,9.0,2020-09-25 05:52:20+00:00,0.0,0.0,"beauty, hair, care, hair, styling, products, hair, spray",finesse,Self Adjusting Maximum Hold Hairspray by Finesse for Unisex - 7 oz Hair Spray,https://i5.walmartimages.com/asr/082a58ed-ea25-409f-a488-3321b3768ecb_1.ea48e1e828f09b304ed10584b99418d0.jpeg | https://i5.walmartimages.com/asr/ae0ab3d5-5c8f-44ad-b574-993c532b240a_1.30de96421b72bed557d2a91fa7118d75.jpeg | https://i5.walmartimages.com/asr/f979b8ea-0b52-4b73-a97e-88b0a5f643d9_1.8ca2d3b91cbfc184055aab64aab04244.jpeg,"self, adjusting, formula, conditions, controls, achieve, individual, style, clean, nonsticky, self, adjusting, formula, conditions, controls, achieve, individual, style, soft, hold, irresistible, touch, finesse, maximum, hold, aerosol, hairspray, 7, oz, conditions, controls, style, clean, nonsticky, self, adjusting, soft, hold, irresistible, touch, finesses, unique, self, adjusting, formula, gives, maximum, day, hold, contains, silk, soy, proteins, protect, hair, shaft, coat, conditioning, shine, matter, hair, result, consistently, beautiful, hair, contains, cfcs, upc, 067990500552",5.97,"self, adjusting, maximum, hold, hairspray, finesse, unisex, 7, oz, hair, spray, wal, mart",2020-09-25,5.97,4,5,2020,9
5.0,0.0,2020-09-30 13:36:55+00:00,2.0,583.0,"beauty, hair, care, hair, care, brands, hair, care",paris,LOreal Paris Superior Preference Mousse Absolue Hair Color,https://i5.walmartimages.com/asr/921fe2b4-79c7-4a3d-8898-f91ed9ff5bea_1.99b069a9127074a9f34bfedb8d4d8d23.jpeg | https://i5.walmartimages.com/asr/60391203-f52e-4b4a-a944-1084a6a87350_1.3df53e98bb25271e963338ee36693222.jpeg | https://i5.walmartimages.com/asr/6f94e0c1-2c28-40a9-a5b3-14e292f52963_1.7eac3c242e1a7a11627d5ef2ec4c28cc.jpeg | https://i5.walmartimages.com/asr/22ea6c91-7528-4bc0-bd73-87576e7062d2_1.fea13b4d3785bcb8fd765a351e1d8e10.jpeg,"loreal, paris, introduces, 1st, reusable, automatic, hair, color, absolute, color, perfection, push, button, automatic, reusable, color, push, perfect, ratio, color, activator, creme, automatically, mixed, easy, application, mix, reusable, system, keeps, color, fresh, allows, seamless, root, touch, ups, multiple, applications, shorter, hair, soon, ready, color, haircolor, permanent, pure, darkest, brown, 300, oz, 90, g, haircolor, automatic, reusable, color, fresh, brilliant, multi, tonal, color, 6, weeks, mirror, shine, care, supreme, conditioner, uv, filter, covers, gray, beautifully, ready, use, mix, reusable, refined, natural, notes, loreal, paris, introduces, 1st, reusable, automatic, haircolor, absolute, color, perfection, push, button, automatic, reusable, color, push, perfect, ratio, color, activator, creme, automatically, mixed, easy, application, mix, reusable, system, keeps, color, fresh, allows, seamless, root, touch, ups, multiple, applications, shorter, hair, soon, ready, color, short, hair, 2, applications, medium, length, hair, 1, application, 1, touch, long, hair, 1, application, mix, shake, shake, vigorously, activate, fresh, brilliant, multi, tonal, color, high, performance, dyes, kept, original, state, preserved, light, maintaining, peak, power, releasing, moment, diffused, foam, color, fresh, powerful, brilliant, adding, luminous, layers, multi, tonal, color, mirror, shine, strand, grays, covered, beautifully, shade, selection, tips, optimal, gray, coverage, shake, product, application, sure, massage, product, thoroughly, hair, ensure, hair, fully, saturated, particularly, roots, hairline, hesitate, shades, choose, lighter, hair, colored, dark, shade, warm, reflects, shade, advised, absolute, convenience, mix, drip, mousse, allows, mess, application, hard, reach, areas, easy, apply, shampoo, diffuser, target, roots, seamless, root, touch, absolute, wear, use, exclusive, care, supreme, conditioner, anti, oxidant, uv, filter, week, week, soft, silky, shiny, hair, carton, contains, 1, color, mousse, product, 1, diffuser, applicator, 1, care, supreme, conditioner, 1, user, guide, 2, pairs, high, quality, gloves, visit, mousse, thailand, conditioner, canada",14.49,"paris, superior, preference, mousse, absolue, hair, color, wal, mart",2020-09-30,14.49,2,13,2020,9
5.0,1.1111042421794e+39,2020-10-06 19:38:40+00:00,4.0,904.0,"beauty, hair, care, washes",dove,Dove Style+Care Hairspray Extra Hold 7 oz,https://i5.walmartimages.com/asr/cc4d8356-9d29-4e8f-ab50-dae22c569688_1.6a82cd8ceb6075b3f9b146253fa262ba.jpeg | https://i5.walmartimages.com/asr/8bafbced-9860-48aa-8615-a08498a85f1e_1.c38c98cca4daf2c20c142a2b6be8db7c.jpeg | https://i5.walmartimages.com/asr/8a97b65d-2405-4e6e-adc0-9d6788602188_2.e223d3ba80acccb4548d232586e66d8b.jpeg | https://i5.walmartimages.com/asr/2d18bfa8-f0fe-4a27-b099-8e38c91b2f45_1.787d53a1e8aa7f5f6262c28a908ef60b.jpeg,"dove, know, better, style, comes, better, care, developed, hairspray, women, want, hair, healthy, holding, place, dove, extra, hold, hairspray, nutri, style, complex, frizz, control, spray, provides, long, lasting, style, nourishing, protecting, hair, help, prevent, issues, frizzy, hair, static, fly, aways, way, great, style, looking, hairspray, makes, hair, feel, good, looks, unlike, hairsprays, leave, helmet, hair, stiffness, dove, extra, hold, hairspray, beautifully, shiny, hair, frizz, touchable, style, formulated, nutri, style, complex, dove, hairspray, leaves, strand, looking, beautifully, soft, smooth, shiny, radiant, lustrous, locks, feel, gloriously, silky, dove, extra, hold, hairspray, strand, check, damp, humid, weather, fighting, frizz, fly, aways, static, hair, nuisances, help, ensure, gets, way, beautiful, looking, hair, need, spray, fast, drying, anti, frizz, hairspray, hair, feel, safe, knowledge, style, stay, shiny, smooth, nourished, enjoy, strong, hold, hairspray, stiffness, beautiful, hairstyle, lasts, day, long, dove, hairspray, extra, hold, 7, oz, better, style, comes, better, care, s, dove, reinvented, styling, collection, nourish, protect, hair, long, lasting, beautiful, style, holds, hairs, touchable, style, fighting, frizz, flyaways, gives, hair, touchable, hold, fighting, frizz, damp, humid, conditions, dove, extra, hold, hairspray, holds, body, volume, enhances, shine, dove, extra, hold, hairspray, fast, drying, formula, best, results, begin, dove, shampoo, conditioner",4.87,"dove, hairspray, extra, hold, 7, oz, wal, mart",2020-10-06,4.87,1,19,2020,10
5.0,421.0,2020-10-07 08:10:41+00:00,4.3,1213.0,"beauty, hair, care, hair, care, brands, clairol",clairol,"Clairol Age Defy Permanent Hair Color Crème 7 Dark Blonde, 1 Application",https://i5.walmartimages.com/asr/e690c7ca-c381-4787-a791-ca94fef7ab9a_1.e164ebeb41ff2424f7323a27c59b24de.jpeg | https://i5.walmartimages.com/asr/09b35f8f-e952-4dc8-b00c-151e42a40d54.827a8797d5a4c27a02e427af1b0074ea.jpeg | https://i5.walmartimages.com/asr/0de82782-3d94-47e0-b998-27e506be0a08.6b9c59a26cf89d7b159f8989f535c27a.jpeg | https://i5.walmartimages.com/asr/1787b981-deb3-4ec8-8b06-86ebc47430d7.1e0b91ab2265794154312097e8a5175a.jpeg | https://i5.walmartimages.com/asr/10a098ee-ec63-442a-a61a-136371c6f4b2.d061192590d11e7c1ca6b4a98695a41e.jpeg | https://i5.walmartimages.com/asr/dec15f72-bb7b-4e66-96e9-7692326d66c3.cd4a1c09ed9bee99fd2dc562a41b8a96.jpeg,"old, feel, applies, hair, want, hair, tell, story, way, 100, advanced, gray, coverage, clairol, age, defy, permanent, hair, color, intensifying, pre, treat, serum, antioxidant, infused, colorseal, conditioning, therapy, clairol, age, defy, expertly, designed, cover, stubborn, grays, hair, looks, younger, plus, includes, innovative, tri, plex, formula, help, protect, hair, structure, reduce, hair, breakage, wait, live, hair, looks, 10, years, younger, thanks, clairol, age, defy, advanced, coverage, stubborn, grays, innovative, tri, plex, formula, helps, protect, hair, structure, reduce, hair, breakage, includes, intensifying, pre, treat, serum, antioxidant, infused, colorseal, conditioning, therapy, 100, advanced, gray, coverage",14.23,"clairol, age, defy, permanent, hair, color, crème, 7, dark, blonde, 1, application, wal, mart",2020-10-07,14.23,2,8,2020,10
5.0,6.0,2020-10-29 00:25:09+00:00,0.0,62.0,"personal, care, men, essentials, men, hair, care",men,"JUST FOR MEN AutoStop Haircolor, Real Black A-55 1 ea",https://i5.walmartimages.com/asr/75954c9a-8343-423c-9dab-6176253e3dd5_1.6ea28e9f6af859768ca7310986a9c6b3.jpeg | https://i5.walmartimages.com/asr/1979a9be-b9e2-438c-af55-0e29ad7abe65_1.a599aee682b18825b9f3d504e7eabfd6.png,"pack, 6, upc, 011509043139, headingthe, worlds, leader, mens, ingredientswater, cetearyl, alcohol, trihydroxybenzene, toluene, diamine, ethanolamine, m, aminophenol, p, phenylenediamine, hydroxyethylcellulose, fragrance, n, n, phenylenediamine, sulfate, 2, hydroxyethylaminoanisole, sulfate, diaminophenoxy, ethanol, sulfate, p, aminophenol, manganese, sulfate, erythorbic, acid, sodium, sulfite, etidronic, acidusesshuts, target, color, easy, way, rid, gray, easy, comb, applicator, mixing, mess, comb, takes, 10, minutes, gentle, peroxide, ammonia, formula, makes, gentle, haircolor, unique, comb, applicator, lets, pinpoint, grays, application, use, product, experienced, reaction, haircolor, products, irritated, sensitive, damaged, scalp, haircolor, products, cause, allergic, reactions, rare, cases, severe, temporary, black, henna, tattoos, increase, risk, allergy, use, haircoloring, product, experienced, reaction, temporary, black, henna, tattoo, past, product, perform, preliminary, 48, hour, skin, allergy, test, according, accompanying, directions, read, follow, directions, enclosed, leaflet, rare, cases, use, hair, dye, associated, skin, pigmentation, skin, lightening, loss, skin, color, temporary, permanent, notice, skin, depigmentation, allergic, reaction, discomfort, severe, itching, discontinue, use, immediately, use, product, skin, depigmentation, problems, white, patches, skin, condition, called, vitiligo, family, history, skin, depigmentation, problems, allergic, reaction, cause, temporary, permanent, loss, skin, pigment, product, contains, ingredients, cause, skin, irritation, certain, individuals, preliminary, 48, hour, skin, allergy, patch, test, according, accompanying, directions, product, dyeing, eyelashes, eyebrows, cause, blindness, product, reach, children, use, children, hidequality, trust, men",52.71,"men, autostop, haircolor, real, black, 1, ea, wal, mart",2020-10-29,52.71,3,0,2020,10
5.0,385.0,2020-10-30 04:04:31+00:00,0.0,14773.0,"beauty, hair, care, hair, color, permanent, hair, color",garnier,"Garnier Olia Oil Powered Permanent Hair Color, 7.20 Dark Rose Quartz, 1 kit",https://i5.walmartimages.com/asr/6e00109d-4b11-4801-a1e2-2a2f420dffbf_1.f49a916f3292676efd5c369a0b14db29.jpeg | https://i5.walmartimages.com/asr/3ce7ada3-660b-4301-9dab-832839913a24_1.4fd5de9feea11c9e06454dd4e7186600.jpeg | https://i5.walmartimages.com/asr/837bc86b-a9dd-47cd-884a-2eebeb76b3f0_1.b0f6d5940d8b98ab5c2312f817461445.jpeg | https://i5.walmartimages.com/asr/d87f28e0-7b4b-4d9a-86c2-c69f4e48451b_1.ddaf76b0186292658881d63d8b8a1343.jpeg | https://i5.walmartimages.com/asr/ead39c82-98aa-4e18-ad1b-34e3c5530a4c_1.b5f4daec76a0aff5f84dba5d2a2707c9.jpeg | https://i5.walmartimages.com/asr/700a4aa3-ba72-410f-9120-8752899cb5de_1.ff4838d2208ba0cce85aa24f674b9007.jpeg | https://i5.walmartimages.com/asr/658967fb-9445-4beb-be73-8b0ee110b39b_1.1bf828ad3f410161c81e2a6f9ac8ec2f.jpeg | https://i5.walmartimages.com/asr/eb1490b6-332d-4f1c-8a08-b5e865518ca8_1.0284f55dd93d76581a6636c04356ef71.jpeg | https://i5.walmartimages.com/asr/a9125e35-f255-4864-9c66-f819ae71ff88_1.d1c128707d059a5bb6eddf0f55d65f6a.jpeg | https://i5.walmartimages.com/asr/8fc98ae7-cdca-4783-b38a-c1099aab2060_1.9869ac93e4470e3431fa41dcf941d9d9.jpeg | https://i5.walmartimages.com/asr/3cac195d-6142-4463-839e-ce6c151e0538_1.29b011eda60428c909616a7ffe45048f.jpeg | https://i5.walmartimages.com/asr/2d673836-a128-4ed3-923f-01924fdf6a13_1.3d6df87aec729ecddfc7d33eb3f22b3f.jpeg | https://i5.walmartimages.com/asr/9a4cb8d9-c59a-4050-9c0a-22fb76a27bc5_1.740689d7634593001934050b031776df.jpeg,"garnier, olia, unlike, traditional, permanent, hair, color, powered, 60, oil, blend, formula, natural, flower, oils, olia, propels, colorants, deep, hair, giving, vivid, color, results, 100, gray, coverage, oils, help, reverse, roughness, dullness, hair, feeling, weighed, non, drip, formula, ammonia, smells, great, apply, end, result, brilliant, long, lasting, color, hair, hydrated, silky, looks, 3x, shinier, uncolored, unwashed, hair, s, hair, dye, kit, developer, applicator, colorant, tube, color, conditioner, set, gloves, instruction, sheet, packaging, vary, hair, color, 60, percent, oil, blend, formula, natural, flower, oils, weigh, garnier, olia, hair, color, gives, vivid, long, lasting, color, 100, percent, gray, coverage, ammonia, free, hair, dye, gentle, pleasant, fragrance, visibly, improves, restores, hair",7.97,"garnier, olia, oil, powered, permanent, hair, color, dark, rose, quartz, 1, kit, wal, mart",2020-10-30,7.97,4,4,2020,10
5.0,4.0,2020-10-30 08:04:46+00:00,0.0,0.0,"beauty, makeup, eye, makeup, brows, eyebrow, gel","2nd, love","2nd Love Eyebrow Gel Kit, 0.1 oz",https://i5.walmartimages.com/asr/f5d6e157-db57-4340-a719-697576143d11_1.b1a3e05f256bd185c4a16e45aaa49e6f.jpeg | https://i5.walmartimages.com/asr/6f467636-e325-418b-b18c-edbb3567cb21.c72ca02a91d4dd08b39826c818f6ffa3.jpeg | https://i5.walmartimages.com/asr/7f62a504-508d-4e96-8d6c-2ff560874750.82dbc49d394be7dfd9503b077055ef45.jpeg,"create, defined, brows, 2nd, love, eyebrow, gel, kit, easy, use, gel, formula, glides, smoothly, skin, brow, hair, beautiful, color, shape, use, fill, sculpt, lengthen, perfect, brows, quick, dry, gel, sets, quickly, suitable, day, wear, dip, brow, brush, gel, pot, wipe, excess, gel, edge, pot, tissue, follow, natural, shape, brows, use, brow, brush, outline, brows, light, brush, strokes, fill, brows, thicken, desired, 2nd, love, eyebrow, gel, kit, brow, gel, defined, brows, quick, dry, formula, sets, quickly, suitable, day, wear",9.99,"2nd, love, eyebrow, gel, kit, oz, wal, mart",2020-10-30,9.99,4,8,2020,10
5.0,4.0,2020-10-30 10:47:30+00:00,0.0,0.0,"beauty, beauty, brands, brands",nutrisse,Garnier Nutrisse Haircolor - 415 Raspberry Truffle (Soft Mahogany Dark Brown) 1 Each (Pack of 4),https://i5.walmartimages.com/asr/2d0fba14-8da6-4d30-9f14-d6b03ca13f97_1.0b57c38653ad9944186af3a4bb5f05d1.jpeg,"pack, 4, pack, 4, upc, 603084055920, trust, haircolor, expert, active, ingredients, developer, aqua, water, hydrogen, peroxide, cetearyl, alcohol, carboxamide, mea, glycerin, pentasodium, penetrate, sodium, stannate, tetrasodium, pyrophosphate, colorant, aqua, water, eau, cetearyl, alcohol, propylene, glycol, ammonium, hydroxide, lauric, acid, hexadimethrine, chloride, glycol, distearate, ethanolamine, silica, dimethyl, silylate, parfum, fragrance, p, phenylenediamine, pentasodium, penetrate, sodium, metabisulfite, resorcinol, m, aminophenol, p, aminophenol, carbomer, ascorbic, acid, 4, hydroxytoluene, ci, 77891, titanium, dioxide, 6, hydroxyindole, diaminophenoxyethanol, hci, dimethicone, rinse, conditioner, aqua, water, cetearyl, alcohol, behentrimonium, chloride, cetyl, esters, amodimethicone, parfum, fragrance, methylparaben, persea, gratissima, avocado, oil, citric, acid, linalool, chlorhexidine, dehydrochloride, limonene, hexyl, cinnamal, cetrimonium, chloride, uses, experience, garnier, nutrisse, nourishing, color, treatment, gives, rich, healthy, looking, color, exclusive, color, treatment, enriched, conditioners, fruit, oil, concentrate, penetrates, deep, hair, fibers, deliver, rich, long, lasting, color, covers, gray, completely, enjoy, unique, avocado, enriched, conditioner, harnesses, restorative, properties, avocado, oil, vitamin, protects, dryness, locking, color, moisture, color, moisture, color, radiant, hair, silky, soft, easy, application, love, coloring, hair, nourishing, formula, enhanced, fragrant, grape, seed, oil, garnier, nutrisse, non, drip, formula, spreads, easily, smells, great, color",34.37,"garnier, nutrisse, haircolor, 415, raspberry, truffle, soft, mahogany, dark, brown, 1, pack, 4, wal, mart",2020-10-30,34.37,4,10,2020,10
5.0,290.0,2020-11-05 00:35:31+00:00,0.0,0.0,"beauty, hair, care, hair, treatments, creme, nature, treatments","creme, nature","Creme of Nature With Argan Oil No-Lye Relaxer, Super (Pack of 2)",https://i5.walmartimages.com/asr/74985230-bcea-4d50-9e51-b82cea86b55e_1.2392d4e96ac0223a1e47f8b763f67147.jpeg,"free, shipping, pack, 2, pack, 2, upc, 075724251649, argan, oil, creme, nature, relaxer, kit, super, super, strength, relaxer, contains, argan, oil, enhanced, shine, strength, argan, oil, creme, nature, relaxer, kit, super, moisturize, straighten, hair, application, relaxer, works, provides, advanced, straightening, performance, leaves, hair, silky, smooth, straight, ingredients, cetearyl, alcohol, glycerin, carboxamide, mea, phenoxyethanol, hexadimethrine, chloride, fragrance, methylparaben, ethylparaben, disodium, edta, hexyl, cinnamal, butylphenyl, methylpropional, alpha, isomethyl, ionone, 2, 3, octadecanediol, conditioning, relaxer, creme, water, petrolatum, paraffinum, liquidum, mineral, oil, cetearyl, alcohol, calcium, hydroxide, lanolin, propylene, glycol, cocoamidopropyl, betaine, liquid, activator, water, guanidine, carbonate, xanthan, gum, sorbitol, denatonium, benzoate, ci, 16035, red, 40, neutralizing, shampoo, water, cocamidopropyl, betaine, sodium, laureth, sulfate, polysorbate, 20, cocamide, mea, phenoxyethanol, fragrance, methylparaben, potassium, sorbate, citric, acid, sodium, pca, disodium, edta, hydroxypropyl, trimonium, honey, hexyl, cinnamal, butylphenyl, methylpropional, limonene, benzyl, salicylate, hydroxyisohexyl, 3, cyclohexene, carboxaldehyde, phenolsulfonphthalein, reconstructor, treatment, water, glycerin, cetearyl, alcohol, propylene, glycol, dicaprylate, dicaprate, behentrimonium, methosulfate, fragrance, methylparaben, stearyl, dimethicone, hexyl, cinnamal, chlorhexidine, dihydrochloride, hydrolyzed, wheat, protein, butylphenyl, methylpropional, alpha, isomethyl, ionone, 2, octadecanediol, citronellol, benzyl, salicylate, leave, strengthener, water, phenoxyethanol, fragrance, methylparaben, panthenol, ethylparaben, disodium, edta, hexyl, cinnamal, butylphenyl, methylpropional, citric, acid, alpha, isomethyl, ionone, citronellol, benzyl, salicylate, limonene, geraniol, 2, 3, octadecanediol, citral, cyclopentasiloxane, phenoxyethanol, polyacrylamide, dimethiconol, c13, 14, isoparaffin, fragrance, methylparaben, ethylparaben",19.68,"creme, nature, argan, oil, lye, relaxer, super, pack, 2, wal, mart",2020-11-05,19.68,3,0,2020,11
5.0,5.0,2020-11-05 13:39:44+00:00,0.0,0.0,"premium, beauty, premium, hair, care, premium, styling, products, hair, styling, products",davines,"Davines This is a Strong Dry Wax, 2.69 Oz",https://i5.walmartimages.com/asr/75adbfe4-d658-4f5f-a10c-394071207380_1.75c91e8555385bd7d0ebb2a834e5e23c.jpeg | https://i5.walmartimages.com/asr/4b749912-01c1-4f00-81c1-fff3faf0a8b0.370463ce454a73af8abb61875b702b65.jpeg | https://i5.walmartimages.com/asr/4e9512a4-4727-4501-a654-97044ca52759.34ada6feea7fc544b1bc3c6383e1f5aa.jpeg | https://i5.walmartimages.com/asr/74f00121-2530-44ab-920a-60e6b217beaf.82814dbc48e6b7d5abb5c42eb954cb0f.jpeg,,23.49,"davines, strong, dry, wax, oz, wal, mart",2020-11-05,23.49,3,13,2020,11
